feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	GGB1680_SGB2312	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	Dysgonomonas_mossii	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
HSM7J4G8	-12.0866215732835	-3.66135719655777	-4.16838631595608	NA	-3.74858212465883	-2.89981049889527	-6.89841783812282	-8.94727863487903	-3.89640681526619	-4.38533103783588	-6.40259330501343	-6.68900697558111	-5.18226550397994	-6.3039854150364	-7.05571190682996	-6.85542543516876	NA	-5.08359003045334	-5.0611312749368	NA	NA	NA	NA	-8.56883583786855	NA	-7.88339940669189	-6.46544678207106	-7.68837805772663	-2.45598416875936	NA	-7.38230042133932	-9.34001297599174	NA	-15.6954308159591	NA	-13.0132661562124	NA	-9.38910670408016	-9.34150877191722	-7.93432287589496	-8.00583514885892	-9.55842417357812	-7.22222935679886	-6.41934871907755	-8.3022288946872	NA	-11.8377513560067	NA	-9.9455715437736	NA	NA	NA	-8.78941484604616	-12.3708820209125	NA	NA	NA	-12.8173891950843	-11.1350864008575	-14.1975668855505	NA	NA	NA	-12.5177545800703	-6.3093462481089	NA	NA	-8.03535927008103	NA	-12.6053986150965	NA	-5.4554345761516	NA	NA	NA	-8.19052156680385	NA	NA	-6.41571472460982	-10.0012259631561	-9.30686552804132	NA	-12.0228340409125	-12.6932465686971	-8.06642751616298	-12.9558445216336	-6.86978778785159	NA	NA	NA	NA	NA	-11.5961866253954	NA	NA	NA	NA	NA	NA	-14.3440766071384	-10.7302762083452	NA	-7.44540521287673	NA	NA	NA	-5.59796526397095	NA	-13.1639075741993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.74561294608267	NA	NA	NA	NA	NA	-14.1046509886425	NA	-6.85325192599368	NA	-11.3849144237306	NA	NA	NA	-14.6229611776265	-16.403541547453	NA	NA	NA	-4.93091604868389	NA	NA	-8.8090136910902	NA
HSM7J4HA	-2.65728527911568	-2.20100526537221	-6.28583523998404	-2.10332381229568	-8.85683636312932	NA	-7.1248703074199	NA	-6.42332607294671	-5.04136571987284	-6.1756036295799	-6.86085248106525	-7.32536744988582	NA	NA	-8.36479436896267	-3.64053440209765	-8.80050071280684	-5.90630693265987	-6.57538416060949	-13.0072863540785	NA	-5.87889061953383	NA	-6.85707632951385	-10.7328831341655	-11.9354483916233	NA	-9.76868006191764	-6.75706990242659	-7.93031745487014	NA	NA	-8.85170379465981	NA	NA	-11.8412896360065	-11.1718568528353	-16.9325554790019	-7.57328458793389	-11.0973958014212	-14.632995197143	-7.91714042661518	-10.1105771348182	NA	-8.81727835335649	-15.2349641231699	-5.37764076891995	-16.2990944605895	NA	NA	NA	-9.69121395486443	-10.2970466319407	-7.16197628732485	-8.07904597972137	NA	-9.31031589419858	NA	-10.7293643640287	NA	NA	-6.14187281717681	NA	NA	NA	NA	NA	NA	-7.75718186385976	NA	NA	-7.20808535252628	NA	NA	-15.6405288698284	NA	NA	-13.2349641231698	-9.19967057042703	-9.49942482179489	NA	NA	-11.625967930249	-7.59759466402615	-10.8213529166823	NA	NA	NA	NA	NA	-10.2401411572701	NA	NA	NA	-13.064405666156	NA	-12.567803484189	-12.8032724620569	-9.54442777346297	-10.3379916181998	NA	NA	-16.6180448556771	-13.1199256149036	NA	NA	NA	-12.5977378723566	NA	NA	NA	NA	NA	NA	NA	-10.3617267205221	NA	NA	-9.78332947022739	NA	NA	NA	-6.49217873739092	NA	-5.64406647273422	NA	-11.315205753014	NA	NA	NA	NA	NA	NA	NA	NA	-12.908481344023	NA	NA	NA	-6.53992156558636	-7.84887160111802	NA	NA	-8.43465247811632	NA
HSM7J4HC	-2.23949298245234	-4.5742448892709	-7.79297593346339	-2.46514086176356	-6.42118946136492	NA	-7.33704683214186	-13.734273200546	-6.47520391769889	-4.19240808109599	-5.45066926704248	-6.08079131820551	-6.88161743102466	NA	NA	-11.9118885922555	-2.27115517754644	-8.98093853397283	-5.51109262198809	-5.10545080930464	NA	NA	-5.31002268211119	NA	-6.45673337904609	NA	NA	NA	-17.2321250374973	-5.1058944703751	-7.57126561441828	NA	NA	-9.58410457315251	NA	NA	NA	-10.4181434858825	NA	-8.4378107157567	NA	NA	-7.20178119908778	-8.81816661685793	NA	-6.76832929040903	-8.71070862673483	-6.11324478110048	-14.6852305776095	NA	NA	NA	-8.62161920561709	-13.2634582443019	-7.77850071901202	-9.82871350451612	NA	-8.89848048402899	NA	-9.80822127166057	NA	NA	-7.54469467441668	NA	NA	NA	NA	NA	NA	-8.10171535509791	NA	NA	-6.73670718146618	NA	NA	NA	NA	NA	NA	-9.2189768660424	-9.96548488156632	NA	NA	-11.2750229959349	-8.46689074575942	-9.92051861529201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.0100848796323	-15.9012081593826	-11.0944934392617	-9.83886866574879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.7402719411677	NA	NA	-10.8296458652822	NA	NA	-14.5739135547454	NA	NA	NA	-10.352733241012	NA	-6.24636091066413	NA	-11.6818592306284	NA	NA	NA	NA	-10.64200586339	NA	NA	NA	-9.39568012615579	-13.5810733463183	NA	NA	-10.2139248586839	NA	NA	NA	-8.82651817813631	NA
HSM7J4HE	-3.62128176094194	-4.89375138701598	-7.3596627955951	-0.827041007938721	-7.30561472378429	NA	-9.23454486312091	NA	-6.32252039536782	-6.8330250482987	-7.44326739591131	-8.3247158985129	-9.0093220256872	NA	NA	NA	-4.6032612740115	-12.0535666739472	-6.23673069887872	-9.14314559330799	NA	NA	-5.99576466715134	NA	-8.53952536173786	NA	-10.9304268505126	NA	-14.3662762388052	-7.77190012272322	-9.92139763244065	NA	NA	-11.4413250854228	NA	NA	NA	-12.5119967687394	NA	-8.6320700239454	NA	-11.4165331525763	-10.2703697314722	-12.3701101369979	NA	-8.34640815136958	-8.33254930280919	-2.91682635954845	-13.5367756758676	NA	NA	NA	-9.42917579137016	NA	-8.51937521301676	-9.62518144628256	NA	-11.962771135394	-12.1531023474981	-10.5001851644158	NA	NA	-7.83772880871208	NA	NA	NA	NA	NA	NA	-7.59775473727163	NA	NA	-7.60869690274741	NA	NA	-12.0803243470401	NA	NA	NA	-10.5595778332735	-10.3297934375187	NA	NA	-11.987293454528	-9.21778076571309	-10.8073275106564	NA	NA	NA	NA	NA	NA	-9.96421918835193	NA	NA	NA	NA	-11.3029784912589	-13.1743971258614	-10.1730569538738	-12.4934788418651	NA	NA	NA	NA	NA	NA	NA	-10.3018795740742	NA	NA	NA	NA	NA	NA	NA	-15.5593589612348	NA	NA	NA	NA	NA	NA	-9.33325078665949	NA	-5.68149412251341	NA	-13.7864278697807	NA	NA	NA	NA	-12.347258101014	NA	NA	NA	-10.842847464843	-15.9512387395264	NA	NA	-11.3095896308158	NA	NA	NA	-12.0992908126772	NA
HSM7J4HG	-2.58500412458672	-2.67277353126858	-6.72154264159929	-2.66962056972503	-7.48177037772576	NA	-11.3016327078481	NA	-5.47852070324166	-5.26600076127643	-6.96146194645971	-7.28932864768763	-8.80646111931702	NA	NA	NA	-3.41508230590279	NA	-4.86217791509856	-7.22363762845387	-9.96345273067036	NA	-4.37591079926185	NA	-8.68740712500991	NA	-9.65367006564508	NA	-8.31468372544014	-8.46915897865858	-9.97226744326902	NA	NA	-10.1361918386232	NA	-6.11058605692435	NA	-11.1897229658853	-12.0402310915963	-5.61627701277726	-9.53636381029795	-11.2516690560431	-9.05920587245147	-11.7112825690312	NA	-8.42813961609666	-8.53913598562708	-5.30676691176279	NA	NA	NA	NA	-7.79362703025991	-9.06726631101697	-7.88585399836424	-9.00140767223724	NA	-9.51874692295751	-10.4429636362789	-10.8717031029879	NA	NA	-5.99006010344916	NA	NA	-7.30507313996987	NA	NA	NA	-7.7595734695808	NA	NA	-5.43932747856628	NA	NA	-8.5453093205237	NA	NA	NA	-8.75553795634564	-8.32411967947204	NA	NA	-10.0131535049117	-6.36109432741872	-9.34978284651946	NA	NA	NA	NA	NA	-15.7621945224233	-8.86891042878859	NA	NA	NA	NA	-8.66931590162451	-6.16132037484048	-10.5212661496494	-9.67986192040486	-10.2382721178844	NA	NA	-11.7472441809573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.5978077045224	NA	NA	-10.9105172693804	NA	NA	NA	-6.23218066234027	NA	-5.62282694393641	NA	-10.8241359087211	NA	NA	-12.2100775512393	NA	-9.47159301451491	-12.7446821219624	NA	NA	-11.2545821212245	NA	NA	NA	-5.42277322559308	NA	NA	NA	-8.1393011869369	NA
HSM7J4HI	-2.9556017380313	-3.36224326921344	-7.33463225863094	-2.72788094891155	-6.95993700920114	NA	-7.42425342869328	NA	-5.52067493138978	-5.17895629917697	-6.21441118062057	-7.90607431557251	-9.73895315510709	NA	NA	-8.74969382187777	-3.08169047436556	-9.36805601216132	-6.11400788829857	-6.54828597234259	NA	NA	-6.5787851987062	NA	-6.89033712306146	-12.5083402269657	-10.2467179385154	NA	-7.64402361629782	-6.4593080366338	-8.56153163695925	NA	NA	-10.2450886949307	NA	NA	NA	-10.6006970668664	-12.3327324724127	-7.14881939502999	-8.86014770978777	-12.5179262757949	-8.11214014798857	-10.198273311546	NA	-6.72072459937224	-13.640122546757	-2.24020422679494	-12.2791394162078	NA	NA	NA	-10.2330173703383	-9.79970581639876	-6.26678102474649	-7.32465630197501	NA	-10.4525419660747	NA	-11.8085019519798	NA	NA	-5.95317860229978	NA	NA	NA	NA	NA	NA	-9.11061472979702	NA	NA	-7.23064204673538	NA	NA	-14.3235335355662	NA	NA	-11.5426184807108	-10.6501495922034	-9.64178888887541	NA	NA	-10.722612696803	-8.45793131277936	-11.5923871204555	NA	NA	NA	NA	NA	-11.9630026014551	-13.734501370536	NA	NA	NA	NA	-11.2231830102337	-11.8502749465996	-10.2132382487622	-9.26274602454445	NA	NA	NA	-15.1838087718996	NA	NA	NA	-5.44868239857173	NA	NA	NA	NA	NA	NA	NA	-10.0572234201189	NA	NA	-12.8497246147063	NA	NA	NA	-6.83475725601259	NA	-6.20649582004512	NA	-12.5022730114834	NA	NA	-11.7973161489033	NA	NA	NA	NA	NA	-12.3296596383631	NA	NA	NA	-7.16607954437552	NA	NA	NA	-9.30493255246067	NA
HSM7J4HK	-2.55244480799966	-3.61096390575131	-7.06367978447652	-3.92935328529502	-5.30046730097004	NA	-5.49498621651695	NA	-6.71762935067874	-4.37648809382824	-6.25471775749995	-6.80472425731634	-7.15529862330043	NA	NA	-11.9465358009577	-2.90238082690246	-8.22898303898924	-7.64109720444659	-4.373669389104	-14.1568121742817	NA	-4.6115882786329	NA	-6.13298600203412	-6.30544678052911	-11.303134451946	NA	-6.18699067471107	-5.31667155352897	-7.14020703865474	NA	NA	-10.644005376184	NA	-14.802573369489	-14.3554032492693	-8.91355594300367	-12.6771327489274	-6.13904197586137	NA	NA	-7.05381640838197	-6.93890795266689	NA	-6.9033389389633	-12.9000217096048	-5.73872487276265	-14.8156295223144	NA	NA	NA	-7.85868582436444	-8.53409986059333	-6.76797679332744	-8.33955228263152	NA	-11.2434747978939	-9.71702315617472	-8.99909187251733	NA	NA	-6.03002349190643	NA	NA	NA	NA	NA	NA	-7.64910882559895	NA	NA	-4.27408992647301	NA	NA	NA	NA	NA	-8.78842720588155	-8.92537445881726	-9.20449291851723	NA	-13.3208648305649	-10.0331574151359	-6.51640762525372	-10.5532783724919	NA	NA	NA	NA	NA	-8.02919156778483	NA	NA	NA	-12.4910807272679	NA	-10.2145453322485	NA	-10.8282535275122	-8.37424463702232	-10.8440511336993	NA	NA	-10.2903578741266	NA	NA	NA	-13.1847722556226	NA	NA	NA	NA	NA	NA	NA	-9.2736529465589	NA	NA	-9.60877795187375	NA	NA	NA	-6.07444857008033	NA	-5.65443654992441	NA	-12.7535915638559	NA	NA	-9.44713628871352	NA	-10.4106686169192	NA	NA	NA	-11.5246332869789	NA	NA	NA	-7.61640334882563	NA	NA	NA	-7.17964213942589	NA
HSM7J4HW	-2.59452725429564	-6.46780281802265	-3.18589108611414	NA	-3.39772146272905	-6.9097590288903	-5.33158997187656	-10.5607724918252	-7.9515072463786	-3.13342828411252	-5.53816419871357	-5.53231536656314	-7.42251644344298	NA	-6.61551838413276	-12.4617138211026	NA	-4.69108504548317	-5.01894662674933	-11.5807824525567	NA	NA	NA	-7.45517321393158	-6.09122373045554	NA	-11.4425464103646	NA	-6.9569234360357	NA	-4.67980548763996	NA	NA	-9.22654990033542	-9.64758964303221	NA	-10.9539844243201	-9.2689914403272	-15.7330840861045	NA	NA	-12.3222326479122	-6.4821425847104	-5.5124975495728	-4.66202579440997	NA	-11.0289743200903	NA	NA	NA	NA	NA	-12.2350868941112	-14.3715759832424	NA	NA	NA	-8.54267068544992	NA	-14.8946732283787	NA	NA	NA	-10.7798126790771	NA	NA	NA	NA	NA	-8.32144683570848	NA	NA	NA	NA	NA	NA	NA	NA	-11.9442739402697	-11.5110329291199	NA	-3.54560091393037	-8.7321140565594	NA	-14.0143867838672	NA	NA	-7.63243915024935	NA	NA	-9.45948915598805	NA	NA	NA	NA	-10.895675447968	NA	-7.94821094505861	NA	NA	NA	-7.30008597570015	NA	NA	-7.14759918073817	NA	-8.85595742126273	NA	-12.1497148434589	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0642225768984	-6.38558737573872	NA	NA	-8.44657987224966	NA	NA	NA	NA	-7.30681933140232	-4.66364765648393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.05001976489809	NA	-10.9764283583968	NA
HSM7J4HY	-1.94979373668477	-6.50622192142508	-2.61958352383477	NA	-2.34839215250763	-16.095414851312	-4.69637560201403	NA	-5.49542949118135	-4.68615558139927	-4.71468132003286	-5.9473349780398	-4.60246437701676	-13.3676874640011	-8.74787986343946	-13.5857100261934	NA	-5.75011971357384	-5.40987077549547	NA	NA	-14.9357581853235	NA	-8.29281828331588	-4.32181966716163	NA	-10.0569238748459	NA	-8.54977940711539	NA	-7.44115971225496	NA	NA	-9.54977940711539	-8.60413030475944	NA	-17.0852190842061	-7.8502498960614	-9.384290995646	-12.0801480946586	NA	-15.7192663654267	-6.98324341325682	-8.6772033677651	-8.92719617182003	NA	NA	NA	-11.0482329145819	NA	NA	NA	-13.3957624156138	NA	NA	NA	NA	NA	NA	-11.4211850124937	NA	NA	NA	-8.4378113310811	NA	NA	NA	NA	NA	-12.5371298457484	NA	NA	NA	NA	NA	-6.95871455020157	NA	NA	-9.81540097819662	-11.464302310794	-13.589307771302	-6.65103137862617	-13.3894761527664	-10.1226896120715	-9.85572323104067	NA	NA	-10.9849639358703	NA	NA	-10.074464456155	-10.3064478284528	NA	NA	NA	NA	NA	-12.5113052593008	NA	NA	NA	-12.6138300904361	NA	NA	-11.2825889517428	NA	-8.3637347403098	NA	-8.39507351998446	NA	NA	NA	NA	-19.2349662037114	NA	NA	NA	NA	-10.7237077082085	-10.9582601838183	NA	NA	-10.8831987597508	NA	NA	NA	NA	-10.6241720346576	-7.00893038906211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.23426193469949	NA	-12.1641743942877	NA
HSM7J4I3	-1.16587799751748	-4.53529321313663	-3.59093330608035	NA	-2.72387256357947	NA	-4.35428759910615	NA	-10.1056237351209	NA	-3.53305043351638	-4.71009815282312	NA	-6.68932167179844	NA	-5.7107483417414	NA	-7.77368153537046	NA	NA	-13.6018438423652	-15.0890774262411	NA	-8.10067177916931	NA	NA	-9.99641300053224	NA	NA	NA	NA	NA	NA	-8.9207703875663	-6.3792378248566	-6.9424886541291	-11.8165826911582	-7.69835785617909	NA	-6.13121169028748	-14.4173470480023	-8.3383204957305	NA	NA	NA	NA	-10.4397645141098	NA	-9.65705574733134	NA	NA	NA	NA	NA	NA	NA	NA	-10.7127577938484	NA	-12.2630419289134	NA	NA	NA	NA	NA	-10.1622456675932	NA	-8.03665237935642	NA	-11.6950736268344	NA	NA	NA	NA	NA	-12.2766692764572	NA	NA	NA	NA	NA	NA	-12.208409084001	-8.46520235206932	-11.3762306869124	NA	NA	-11.1624120971995	NA	NA	NA	NA	-11.0957367623553	NA	NA	-12.7510409151184	NA	NA	NA	-10.7093494678332	NA	NA	NA	-12.0048937775276	-13.1724331727365	NA	NA	NA	NA	NA	-13.7968123090835	NA	NA	-16.8863435306752	NA	NA	NA	NA	NA	-10.3622079764232	NA	NA	-10.8462209023449	NA	NA	NA	NA	NA	NA	-10.6535424043151	NA	NA	NA	NA	NA	NA	-10.0144758470627	-14.130153369244	NA	NA	NA	NA	NA	NA	-8.25294953581568	NA
HSM7J4I5	-2.43179227024155	-6.46081739148054	-3.0562143724896	NA	-2.90533803613602	-14.6551033067925	-5.01675641965811	NA	-5.75156712912064	-3.45874976788848	-5.68065737108707	-5.58460106746802	-5.84206686805373	-9.60665365509076	-9.32884574597695	NA	NA	-4.35324171482325	-5.25987939748929	NA	-15.7957637137296	NA	NA	-7.651965607648	-6.09296516649189	NA	-10.1282887589363	NA	-5.79294869812252	NA	-4.47440267791686	NA	NA	-10.4501313582509	-9.00456158898584	NA	NA	-8.04587409847402	-11.5630105031573	NA	NA	NA	-6.65158155466	-5.10793484476323	-6.15713153101786	NA	-11.4944052580317	NA	NA	NA	NA	NA	-16.2759853817686	NA	NA	NA	NA	NA	NA	-10.823458605645	NA	NA	NA	-10.6672258263738	NA	NA	NA	NA	NA	-10.4221909683395	NA	NA	NA	NA	NA	-9.22042951005196	NA	NA	-9.09934078251987	-13.0899856174682	NA	-6.5176781730361	-8.43577606527387	-13.0780460041566	-11.6047491069054	NA	NA	-7.87542879637024	NA	NA	-13.1182350942724	-10.5134846954952	NA	NA	NA	NA	NA	-9.14999678435223	NA	-11.4001392521597	NA	-7.84048144541345	NA	NA	-10.191735273596	NA	-5.44720218978779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.97881863171619	-8.16403878388547	NA	NA	-7.64975486267566	NA	NA	NA	NA	-7.48597235648447	-4.28981468941234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.87222143233868	NA	-12.9662320008273	NA
HSM7J4I7	-2.70946808774751	-5.55438326967657	-3.7553869060093	NA	-3.58205063935359	-13.6669024892556	-4.29646310349841	NA	-8.41181010455059	-2.39574998100032	-6.50376282174379	-4.41226694701085	-6.3888331177251	-11.3532066280653	-9.16845186409223	NA	NA	-4.58409855926289	-5.27173557176831	NA	NA	NA	NA	-6.74705588908422	-5.39609046705347	NA	NA	NA	-7.15323384957401	NA	-5.25506306644563	NA	NA	-11.3157213383706	-14.7755552140971	NA	NA	-9.3190433184414	NA	-11.0255932716545	NA	NA	-6.81042604399997	-6.01804760671236	-5.20639270373387	NA	-13.6792685224597	NA	-12.9860115681559	NA	NA	NA	-11.6797860812243	-11.5958292575633	NA	NA	NA	-11.9191010420995	NA	-12.1599425005357	NA	NA	NA	-10.8545722471853	NA	NA	NA	NA	NA	-9.70169293443556	NA	NA	NA	NA	NA	NA	NA	NA	-8.8032713374338	-12.2061655172964	NA	-5.04599180960336	-13.7298206737178	NA	-14.5095735242129	NA	NA	-8.25826019592994	NA	NA	-12.4290550768324	-9.3250017468062	NA	NA	NA	NA	NA	-8.37630022802617	NA	-9.16274323700521	NA	-6.06713775141742	NA	NA	-10.3826057233823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.05638689480466	NA	NA	-6.35590517375096	NA	NA	NA	NA	-9.43144995332734	-3.57270088845383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.10869408793072	NA	NA	NA
HSM7J4I9	-3.35402929758668	-5.11307091666592	-3.84339625057728	NA	-4.51195955641689	-10.6409335629875	-4.9295415942003	NA	-6.81772135462092	-2.42478154804872	-6.47598663077442	-3.78887823541782	-9.05188259403723	NA	-8.81632607995128	-16.7736919889201	NA	-4.99541748021316	-4.80215776582576	NA	NA	NA	NA	-6.94236417852559	-5.1277821237199	NA	-11.3279515291751	NA	-8.28705283046954	NA	-5.61009948670259	NA	NA	-10.9166804383631	-11.1867791093147	NA	NA	-10.0390703352221	NA	-14.4897317442317	NA	-13.5247786913309	-7.07740183731635	-5.41803342111446	-4.34226900617601	NA	-8.44965759868442	NA	NA	NA	NA	NA	-12.5081226043261	NA	NA	NA	NA	NA	NA	-14.5052031529942	NA	NA	NA	-10.7984953799206	NA	NA	NA	NA	NA	-8.65981454907415	NA	NA	NA	NA	NA	NA	NA	NA	-9.88092250155619	-11.2075885154502	NA	-3.45613071116167	-9.78088236712652	NA	-13.8140663368262	NA	NA	-7.65552618720363	NA	NA	NA	-9.14575548416418	NA	NA	NA	NA	NA	-8.29118520610284	NA	-11.1335879340064	NA	-6.49126542262366	NA	NA	-12.1654971819612	NA	-12.7889961189947	NA	-12.2052176109875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.92510969179473	NA	NA	-6.02417078099802	NA	NA	NA	NA	-7.54734235608275	-3.53128729540544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.25676406370006	NA	NA	NA
HSM7J4IU	-11.596234261567	-2.91020555354169	-4.04882797577308	NA	-3.91979737782993	-2.68467258984089	-7.14197632080411	-8.44518030366458	-4.07936451381466	-4.64557869208026	-4.78759783173159	-6.23594907591356	-4.95736649810654	-4.97790781112951	-6.86656340584975	-8.151069594198	NA	-4.59798036720506	-4.72895966299299	-12.735188945581	NA	NA	NA	-7.68387464041147	NA	-8.1077802484885	-5.88180457398416	-7.19805796073895	-4.03579641103112	NA	-6.95696872870964	-11.3599571078624	NA	-10.8824676957429	NA	-12.7256381527981	NA	-8.77178307447622	-7.93293848678625	-7.24007439848744	-9.83719840929574	-11.3977990954211	-7.15146915277973	-6.03284627298531	-6.85012974388374	NA	-9.95563070034905	NA	-10.1905338420027	NA	NA	NA	-9.02780434196454	-10.7130013271202	NA	-12.318289389201	NA	-11.1724001814347	NA	-14.8492472348897	NA	NA	NA	-12.212228913102	-5.3665198053812	NA	NA	-7.62221188922926	NA	-12.8218534680574	NA	-6.67762677027301	NA	NA	NA	-9.46386030601951	NA	NA	-7.48939244440214	-10.8845326925756	-8.69140797686824	NA	-11.6994351978409	-12.4037100579107	-7.67462461445125	-15.4319069497414	-7.16039924390691	NA	NA	NA	NA	NA	-10.6356887631196	NA	NA	NA	NA	-11.7325295991306	-14.2627491352573	-13.1336415326284	-11.7620555514337	-10.6073973066447	-7.45041477495455	NA	NA	NA	-5.80657388019905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.74386583295844	NA	NA	NA	NA	-14.5543035811011	NA	NA	-5.80120002579105	NA	-9.7760895280103	NA	NA	NA	-12.1916291438704	-11.5245562377071	NA	NA	NA	-6.95986233449189	NA	NA	-9.03131345853796	NA
